Session ID,Cumulative Games,Games Simulated in Session,Games Played in Session,Lifetime Avg Bet (Xbase),Lifetime winrate (W/L x(Base)),Lifetime Amount won (Xbase),Lifetime Amount loss (Xbase),Lifetime Amount push (Xbase),Lifetime Net Gain/Loss (Xbase),Session Avg Bet (Xbase),Session winrate (W/L x(Base)),Session Amount won (Xbase),Session Amount loss (Xbase),Session Amount push (Xbase),Session Net Gain/Loss (Xbase)
81,81000,1000,963.0,739.989,49.424,27267410.0,27903530.0,4768190.0,-636120.0,723.84,45.15,299930.0,364360.0,59550.0,-64430.0
82,82000,1000,964.0,739.93,49.384,27582860.0,28270780.0,4820600.0,-687920.0,735.11,46.206,315450.0,367250.0,52410.0,-51800.0
83,83000,1000,971.0,739.682,49.392,27916630.0,28604270.0,4872690.0,-687640.0,719.35,50.021,333770.0,333490.0,52090.0,280.0
84,84000,1000,976.0,739.928,49.37,28254695.0,28975500.0,4923760.0,-720805.0,760.365,47.662,338065.0,371230.0,51070.0,-33165.0
85,85000,1000,968.0,739.901,49.343,28579690.0,29340540.0,4971390.0,-760850.0,737.665,47.098,324995.0,365040.0,47630.0,-40045.0
86,86000,1000,974.0,740.141,49.322,28914730.0,29709460.0,5027950.0,-794730.0,760.52,47.594,335040.0,368920.0,56560.0,-33880.0
87,87000,1000,963.0,739.963,49.347,29264225.0,30038300.0,5074250.0,-774075.0,724.635,51.522,349495.0,328840.0,46300.0,20655.0
88,88000,1000,973.0,740.041,49.337,29600655.0,30395720.0,5127270.0,-795065.0,746.87,48.487,336430.0,357420.0,53020.0,-20990.0
89,89000,1000,966.0,739.913,49.289,29900325.0,30763500.0,5188390.0,-863175.0,728.57,44.898,299670.0,367780.0,61120.0,-68110.0
90,90000,1000,967.0,739.777,49.315,30241305.0,31081370.0,5257220.0,-840065.0,727.68,51.754,340980.0,317870.0,68830.0,23110.0
91,91000,1000,967.0,739.604,49.308,30567215.0,31425440.0,5311290.0,-858225.0,724.05,48.645,325910.0,344070.0,54070.0,-18160.0
92,92000,1000,967.0,739.627,49.255,30871600.0,31805250.0,5368810.0,-933650.0,741.715,44.488,304385.0,379810.0,57520.0,-75425.0
93,93000,1000,971.0,739.515,49.258,31206905.0,32146770.0,5421180.0,-939865.0,729.195,49.541,335305.0,341520.0,52370.0,-6215.0
94,94000,1000,963.0,739.536,49.226,31525830.0,32516740.0,5473850.0,-990910.0,741.565,46.295,318925.0,369970.0,52670.0,-51045.0
95,95000,1000,971.0,739.605,49.207,31855105.0,32881740.0,5525590.0,-1026635.0,746.015,47.427,329275.0,365000.0,51740.0,-35725.0
96,96000,1000,972.0,739.45,49.202,32183365.0,33227830.0,5576010.0,-1044465.0,724.77,48.678,328260.0,346090.0,50420.0,-17830.0
97,97000,1000,961.0,739.387,49.196,32516650.0,33579380.0,5624540.0,-1062730.0,733.365,48.666,333285.0,351550.0,48530.0,-18265.0
98,98000,1000,971.0,739.568,49.195,32852750.0,33928380.0,5696550.0,-1075630.0,757.11,49.059,336100.0,349000.0,72010.0,-12900.0
99,99000,1000,967.0,739.676,49.17,33172570.0,34292200.0,5763110.0,-1119630.0,750.2,46.782,319820.0,363820.0,66560.0,-44000.0
100,100000,1000,973.0,739.996,49.161,33519200.0,34663110.0,5817260.0,-1143910.0,771.69,48.308,346630.0,370910.0,54150.0,-24280.0
