Session ID,Cumulative Games,Games Simulated in Session,Games Played in Session,Lifetime Avg Bet (Xbase),Lifetime winrate (W/L x(Base)),Lifetime Amount won (Xbase),Lifetime Amount loss (Xbase),Lifetime Amount push (Xbase),Lifetime Net Gain/Loss (Xbase),Session Avg Bet (Xbase),Session winrate (W/L x(Base)),Session Amount won (Xbase),Session Amount loss (Xbase),Session Amount push (Xbase),Session Net Gain/Loss (Xbase)
73,73000,1000,613.0,33.258,50.14,1115535.0,1109300.0,203000.0,6235.0,41.62,52.692,19770.0,17750.0,4100.0,2020.0
74,74000,1000,511.0,33.156,50.166,1128000.0,1120550.0,204980.0,7450.0,25.695,52.562,12465.0,11250.0,1980.0,1215.0
75,75000,1000,593.0,33.192,50.161,1144075.0,1136710.0,208630.0,7365.0,35.885,49.868,16075.0,16160.0,3650.0,-85.0
76,76000,1000,591.0,33.22,50.13,1159625.0,1153620.0,211500.0,6005.0,35.33,47.905,15550.0,16910.0,2870.0,-1360.0
77,77000,1000,561.0,33.226,50.145,1175160.0,1168380.0,214880.0,6780.0,33.675,51.279,15535.0,14760.0,3380.0,775.0
78,78000,1000,630.0,33.271,50.16,1192270.0,1184650.0,218230.0,7620.0,36.73,51.258,17110.0,16270.0,3350.0,840.0
79,79000,1000,609.0,33.292,50.253,1210895.0,1198690.0,220460.0,12205.0,34.895,57.018,18625.0,14040.0,2230.0,4585.0
80,80000,1000,537.0,33.24,50.288,1225135.0,1211110.0,222990.0,14025.0,29.19,53.413,14240.0,12420.0,2530.0,1820.0
81,81000,1000,675.0,33.336,50.28,1243960.0,1230090.0,226200.0,13870.0,41.015,49.795,18825.0,18980.0,3210.0,-155.0
82,82000,1000,543.0,33.325,50.281,1259135.0,1245080.0,228470.0,14055.0,32.435,50.307,15175.0,14990.0,2270.0,185.0
83,83000,1000,566.0,33.267,50.273,1272240.0,1258430.0,230520.0,13810.0,28.505,49.537,13105.0,13350.0,2050.0,-245.0
84,84000,1000,535.0,33.247,50.31,1287685.0,1271820.0,233260.0,15865.0,31.575,53.563,15445.0,13390.0,2740.0,2055.0
85,85000,1000,542.0,33.221,50.263,1300695.0,1287100.0,235960.0,13595.0,30.99,45.988,13010.0,15280.0,2700.0,-2270.0
